CD_CLIENTE,CD_UNIDADE,CD_ZONA,CD_FAZENDA,CD_TALHAO,data_plantio,cultura,desc_operac,data_colheita,cultura_colheita,delta_tempo,semana_plantio,ciclo_max,ciclo_min,ciclo_valido,geohash_macro,geohash_regional,geohash_sub_regional,geohash_local
30,1,1,1,21,2023-11-23,soja,PLANTIO SOJA SEM ADUBO,2024-03-26,soja,124.0,47,150,70,True,6,6yrn,6yrne,6yrned
221,41,25,25,34,2023-11-23,soja,PLANTIO SOJA SULCADOR,2024-03-22,soja,120.0,47,150,70,True,6,6u07,6u07v,6u07v1
179,1,1,1,27,2023-11-23,soja,PLANTIO SOJA,2024-04-15,soja,144.0,47,150,70,True,7,7n84,7n844,7n844e
221,41,25,25,35,2023-11-23,soja,PLANTIO SOJA SULCADOR,2024-03-22,soja,120.0,47,150,70,True,6,6u07,6u07u,6u07ug
221,41,25,25,36,2023-11-23,soja,PLANTIO SOJA SULCADOR,2024-03-20,soja,118.0,47,150,70,True,6,6u07,6u07v,6u07v7
221,41,25,25,101,2023-11-23,soja,PLANTIO SOJA SULCADOR,2024-02-05,soja,74.0,47,150,70,True,6,6u07,6u07s,6u07s4
42,1,1,1102,109,2023-11-23,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-15,soja,113.0,47,150,70,True,6,6yx8,6yx8r,6yx8r3
327,41,3,401,2,2023-11-23,soja,PLANTIO SOJA,2024-03-27,soja,125.0,47,150,70,True,6,6yrf,6yrf7,6yrf7p
382,42,1,4,34,2023-11-23,soja,PLANTIO DE SOJA,2024-03-05,soja,103.0,47,150,70,True,6,6v5q,6v5q1,6v5q1q
390,1,1,2,2,2023-11-23,soja,PLANTIO SOJA,2024-03-19,soja,117.0,47,150,70,True,6,6vjd,6vjd5,6vjd54
341,1,1,1,4,2023-11-23,soja,PLANTIO SOJA SEM ADUBO,2024-03-21,soja,119.0,47,150,70,True,6,6y0e,6y0et,6y0et7
327,41,3,401,1,2023-11-23,soja,PLANTIO SOJA,2024-04-02,soja,131.0,47,150,70,True,6,6yrf,6yrfm,6yrfmw
331,41,1,1,11,2023-11-23,soja,PLANTIO SOJA,2024-02-12,soja,81.0,47,150,70,True,6,6gcw,6gcwm,6gcwmv
27,1,3,1,16,2023-11-23,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2024-05-21,algodao,180.0,47,200,130,True,6,6vzt,6vzty,6vztyd
42,1,1,1102,134,2023-11-23,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-14,soja,112.0,47,150,70,True,6,6yxb,6yxb2,6yxb2h
15,1,10,1,12,2023-11-23,soja,PLANTIO DE SOJA,2024-04-01,soja,130.0,47,150,70,True,6,6vx4,6vx4z,6vx4zc
327,41,3,401,4,2023-11-23,soja,PLANTIO SOJA,2024-03-26,soja,124.0,47,150,70,True,6,6yrf,6yrfj,6yrfj4
1019,321,1,46,111,2023-11-23,soja,SEMEADURA SOJA,2024-03-16,soja,114.0,47,150,70,True,6,6vxm,6vxms,6vxms6
221,41,24,24,4,2023-11-23,soja,PLANTIO SOJA SULCADOR,2024-03-25,soja,123.0,47,150,70,True,6,6u07,6u07d,6u07dp
30,1,1,1,22,2023-11-23,soja,PLANTIO SOJA SEM ADUBO,2024-03-25,soja,123.0,47,150,70,True,6,6yrn,6yrne,6yrnet
359,1,1,1,13,2023-11-23,soja,OP PLANTIO SOJA,2024-03-26,soja,124.0,47,150,70,True,7,7n8h,7n8h9,7n8h9f
30,1,1,1,13,2023-11-23,soja,PLANTIO SOJA SEM ADUBO,2024-03-06,soja,104.0,47,150,70,True,6,6yrn,6yrnu,6yrnuw
51,1,5,12,16,2023-11-23,algodao,PLANTIO DE ALGODAO,2024-06-06,algodao,196.0,47,200,130,True,6,6vzq,6vzqh,6vzqhy
382,42,1,4,4,2023-11-23,soja,PLANTIO SOJA,2024-03-31,soja,129.0,47,150,70,True,6,6v5m,6v5mc,6v5mce
260,1,2,1,7,2023-11-23,soja,PLANTIO SOJA,2024-02-08,soja,77.0,47,150,70,True,6,6tt7,6tt7t,6tt7tg
442,1,2,100,5,2023-11-23,soja,PLANTIO SOJA,2024-03-13,soja,111.0,47,150,70,True,6,6ykf,6ykfk,6ykfkz
51,1,5,12,14,2023-11-23,algodao,PLANTIO DE ALGODAO,2024-06-06,algodao,196.0,47,200,130,True,6,6vzq,6vzqh,6vzqhu
15,1,10,1,2,2023-11-23,soja,PLANTIO DE SOJA,2024-04-18,soja,147.0,47,150,70,True,6,6vx7,6vx7h,6vx7hs
341,1,1,1,2,2023-11-23,soja,PLANTIO SOJA SEM ADUBO,2024-03-23,soja,121.0,47,150,70,True,6,6y0e,6y0et,6y0et7
341,1,1,1,3,2023-11-23,soja,PLANTIO SOJA SEM ADUBO,2024-03-22,soja,120.0,47,150,70,True,6,6y0e,6y0et,6y0etk
390,1,2,7,2,2023-11-23,soja,PLANTIO SOJA,2024-03-18,soja,116.0,47,150,70,True,6,6uvp,6uvp6,6uvp6v
221,1,21,8,81,2023-11-23,soja,PLANTIO SOJA SULCADOR,2024-03-11,soja,109.0,47,150,70,True,6,6u08,6u088,6u088g
221,41,25,25,42,2023-11-23,soja,PLANTIO SOJA SULCADOR,2024-02-27,soja,96.0,47,150,70,True,6,6u07,6u07t,6u07te
360,41,584575102,421147202,3002372002,2023-11-24,soja,PLANTIO SOJA,2024-03-15,soja,112.0,47,150,70,True,6,6y5u,6y5u9,6y5u9p
1019,241,1,2,41,2023-11-24,soja,SEMEADURA SOJA,2024-03-07,,104.0,47,150,70,True,6,6vn5,6vn5m,6vn5mj
175,1,4,1,9,2023-11-24,soja,PLANTIO SOJA,2024-03-13,soja,110.0,47,150,70,True,6,6ym3,6ym3c,6ym3cg
360,41,584574502,421147202,584650802,2023-11-24,soja,PLANTIO SOJA,2024-02-07,soja,75.0,47,150,70,True,6,6y5v,6y5v0,6y5v0k
1019,401,2,77,201,2023-11-24,soja,SEMEADURA SOJA,2024-03-02,soja,99.0,47,150,70,True,6,6v2n,6v2n2,6v2n2s
1019,321,1,46,224,2023-11-24,soja,SEMEADURA SOJA,2024-04-16,soja,144.0,47,150,70,True,6,6vxt,6vxt9,6vxt95
360,41,584575102,421147202,3002371802,2023-11-24,soja,PLANTIO SOJA,2024-03-19,soja,116.0,47,150,70,True,6,6y5u,6y5u8,6y5u8v
1019,321,1,46,231,2023-11-24,soja,SEMEADURA SOJA,2024-04-16,soja,144.0,47,150,70,True,6,6vxt,6vxt9,6vxt9k
179,1,1,1,22,2023-11-24,soja,PLANTIO SOJA,2024-04-11,soja,139.0,47,150,70,True,7,7n84,7n844,7n8445
1019,301,1,10,28,2023-11-24,soja,SEMEADURA SOJA,2024-03-02,,99.0,47,150,70,True,6,6vx5,6vx5t,6vx5tt
392,1,2,15,114,2023-11-24,soja,PLANTIO SOJA,2024-02-13,soja,81.0,47,150,70,True,6,6yrj,6yrj9,6yrj9p
254,1,1,1,13,2023-11-24,soja,PLANTIO SOJA,2024-03-14,,111.0,47,150,70,True,6,6tmx,6tmx1,6tmx1d
42,42,1,18,293,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-07,soja,104.0,47,150,70,True,6,6yrs,6yrsk,6yrskj
27,1,2,1,28,2023-11-24,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2024-06-06,algodao,195.0,47,200,130,True,6,6vzt,6vztk,6vztkf
254,1,1,1,19,2023-11-24,soja,PLANTIO SOJA,2024-03-14,,111.0,47,150,70,True,6,6tmx,6tmx1,6tmx1j
374,1,5,5,2,2023-11-24,soja,PLANTIO E ADUBACAO SOJA,2024-03-24,soja,121.0,47,150,70,True,6,6yx7,6yx7k,6yx7k2
52,1,2,51,489,2023-11-24,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-01,soja,129.0,47,150,70,True,6,6ucz,6ucz3,6ucz36
254,1,1,1,17,2023-11-24,soja,PLANTIO SOJA,2024-03-15,,112.0,47,150,70,True,6,6tmx,6tmx1,6tmx17
27,1,1,1,21,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-09,soja,106.0,47,150,70,True,6,6vzt,6vztr,6vztrj
1019,381,1,93,102,2023-11-24,soja,SEMEADURA SOJA,2024-04-13,soja,141.0,47,150,70,True,6,6vxk,6vxkp,6vxkp4
401,1,1,1,15,2023-11-24,soja,PLANTIO SOJA OLIMPO,2024-03-27,soja,124.0,47,150,70,True,6,6zmq,6zmq8,6zmq8t
221,1,21,8,76,2023-11-24,soja,PLANTIO SOJA DISCO,2024-03-20,soja,117.0,47,150,70,True,6,6u08,6u088,6u0886
221,1,21,8,76,2023-11-24,soja,PLANTIO SOJA SULCADOR,2024-03-20,soja,117.0,47,150,70,True,6,6u08,6u088,6u0886
1019,401,2,77,202,2023-11-24,soja,SEMEADURA SOJA,2024-03-02,soja,99.0,47,150,70,True,6,6v2n,6v2n2,6v2n26
278,1,1,18,1,2023-11-24,soja,PLANTIO SOJA C ADUBO,2024-03-22,soja,119.0,47,150,70,True,6,6y7u,6y7u3,6y7u3j
374,1,5,5,1,2023-11-24,soja,PLANTIO E ADUBACAO SOJA,2024-03-25,soja,122.0,47,150,70,True,6,6yx7,6yx7h,6yx7hp
1019,301,1,10,3,2023-11-24,soja,SEMEADURA SOJA,2024-03-16,soja,113.0,47,150,70,True,6,6vxh,6vxhp,6vxhpd
374,1,4,4,1,2023-11-24,soja,PLANTIO E ADUBACAO SOJA,2024-03-14,soja,111.0,47,150,70,True,6,6yx7,6yx7h,6yx7hm
221,63,2,22,10,2023-11-24,soja,PLANTIO SOJA DISCO,2024-03-19,soja,116.0,47,150,70,True,6,6v1g,6v1gx,6v1gxf
184,1,1,1,27,2023-11-24,soja,PLANTIO SOJA,2024-03-21,soja,118.0,47,150,70,True,6,6yx9,6yx9y,6yx9y7
1019,301,1,10,6,2023-11-24,soja,SEMEADURA SOJA,2024-03-11,,108.0,47,150,70,True,6,6vx5,6vx5z,6vx5zk
15,1,10,1,9,2023-11-24,soja,PLANTIO DE SOJA,2024-04-01,soja,129.0,47,150,70,True,6,6vx4,6vx4y,6vx4yc
221,1,21,8,74,2023-11-24,soja,PLANTIO SOJA SULCADOR,2024-03-11,soja,108.0,47,150,70,True,6,6u08,6u088,6u088q
1019,301,1,10,26,2023-11-24,soja,SEMEADURA SOJA,2024-03-05,soja,102.0,47,150,70,True,6,6vx5,6vx5t,6vx5tu
254,1,1,1,18,2023-11-24,soja,PLANTIO SOJA,2024-03-23,,120.0,47,150,70,True,6,6tmx,6tmx1,6tmx1k
27,1,5,1,41,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-26,soja,123.0,47,150,70,True,6,6vzt,6vztm,6vztmm
27,1,2,1,25,2023-11-24,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2024-06-06,algodao,195.0,47,200,130,True,6,6vzt,6vztx,6vztxv
1019,341,1,23,32,2023-11-24,soja,SEMEADURA E ADUBACAO SOJA,2024-03-15,soja,112.0,47,150,70,True,6,6yrt,6yrt1,6yrt19
30,101,1,5,72,2023-11-24,soja,PLANTIO SOJA SEM ADUBO,2024-02-25,soja,93.0,47,150,70,True,6,6yxj,6yxjc,6yxjc1
1019,321,1,46,120,2023-11-24,soja,SEMEADURA SOJA,2024-03-26,,123.0,47,150,70,True,6,6vxm,6vxmw,6vxmw2
49,1,6,1,53,2023-11-24,soja,PLANTIO SOJA,2024-02-29,soja,97.0,47,150,70,True,6,6vff,6vffj,6vffj5
370,1,1,1,10,2023-11-24,soja,PLANTIO SOJA,2024-02-05,soja,73.0,47,150,70,True,6,6vng,6vngq,6vngqe
370,1,1,1,11,2023-11-24,soja,PLANTIO SOJA,2024-02-10,soja,78.0,47,150,70,True,6,6vng,6vngq,6vngqd
1019,261,1,64,32,2023-11-24,soja,SEMEADURA SOJA,2024-03-22,soja,119.0,47,150,70,True,6,6yrp,6yrpq,6yrpqr
392,1,2,15,124,2023-11-24,soja,PLANTIO SOJA,2024-02-14,soja,82.0,47,150,70,True,6,6yrj,6yrj2,6yrj2y
239,41,1,3,48,2023-11-24,soja,PLANTIO SOJA,2024-04-08,soja,136.0,47,150,70,True,6,6y02,6y020,6y0203
1019,301,1,10,15,2023-11-24,soja,SEMEADURA SOJA,2024-03-01,,98.0,47,150,70,True,6,6vx5,6vx5y,6vx5y4
1019,261,1,64,30,2023-11-24,soja,SEMEADURA SOJA,2024-03-15,soja,112.0,47,150,70,True,6,6yrp,6yrpw,6yrpwd
51,1,5,12,8,2023-11-24,soja,PLANTIO DE SOJA,2024-03-17,soja,114.0,47,150,70,True,6,6vzq,6vzq0,6vzq0w
392,1,1,15,2,2023-11-24,soja,PLANTIO SOJA,2024-02-29,soja,97.0,47,150,70,True,6,6yrn,6yrn3,6yrn32
1019,261,1,64,31,2023-11-24,soja,SEMEADURA SOJA,2024-03-22,soja,119.0,47,150,70,True,6,6yrp,6yrpq,6yrpqy
1019,341,1,23,2,2023-11-24,soja,SEMEADURA E ADUBACAO SOJA,2024-03-28,soja,125.0,47,150,70,True,6,6yrs,6yrs3,6yrs3u
1019,341,1,23,2,2023-11-24,soja,SEMEADURA SOJA,2024-03-28,soja,125.0,47,150,70,True,6,6yrs,6yrs3,6yrs3u
1019,301,1,10,10,2023-11-24,soja,SEMEADURA SOJA,2024-03-18,,115.0,47,150,70,True,6,6vx5,6vx5y,6vx5yv
329,1,3,1,1037,2023-11-24,soja,PLANTIO SOJA,2024-03-19,soja,116.0,47,150,70,True,6,6ytj,6ytjc,6ytjcn
329,1,3,1,1038,2023-11-24,soja,PLANTIO SOJA,2024-03-19,soja,116.0,47,150,70,True,6,6ytj,6ytjc,6ytjcp
42,41,1,1117,257,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-04-02,soja,130.0,47,150,70,True,6,6yrt,6yrte,6yrtem
42,41,1,1117,261,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-04-01,soja,129.0,47,150,70,True,6,6yrt,6yrtd,6yrtdw
279,1,1,1,3,2023-11-24,soja,PLANTIO SOJA,2024-02-26,soja,94.0,47,150,70,True,6,6vnk,6vnk9,6vnk9w
392,1,2,15,128,2023-11-24,soja,PLANTIO SOJA,2024-03-18,soja,115.0,47,150,70,True,6,6yrj,6yrj2,6yrj2k
267,61,2,2,4,2023-11-24,soja,PLANTIO SOJA,2024-03-30,soja,127.0,47,150,70,True,6,6tjw,6tjwe,6tjweh
30,101,1,5,71,2023-11-24,soja,PLANTIO SOJA SEM ADUBO,2024-03-24,soja,121.0,47,150,70,True,6,6yxj,6yxjb,6yxjbf
392,1,2,15,127,2023-11-24,soja,PLANTIO SOJA,2024-03-01,soja,98.0,47,150,70,True,6,6yrj,6yrj2,6yrj2h
392,1,2,15,122,2023-11-24,soja,PLANTIO SOJA,2024-02-28,soja,96.0,47,150,70,True,6,6yrj,6yrj2,6yrj2p
27,1,4,1,9,2023-11-24,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2024-05-20,algodao,178.0,47,200,130,True,6,6vzt,6vzts,6vztsz
1019,261,1,64,29,2023-11-24,soja,SEMEADURA SOJA,2024-03-05,soja,102.0,47,150,70,True,6,6yrp,6yrpx,6yrpx0
27,1,1,1,9,2023-11-24,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2024-05-23,algodao,181.0,47,200,130,True,6,6vzt,6vzts,6vztsz
127,1,1,1,46,2023-11-24,soja,PLANTIO SOJA,2024-03-24,soja,121.0,47,150,70,True,6,6vq8,6vq8t,6vq8tz
42,1,1,1102,133,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-26,soja,123.0,47,150,70,True,6,6yxb,6yxb8,6yxb8e
52,1,3,78,3408,2023-11-24,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-25,soja,122.0,47,150,70,True,6,6ucw,6ucws,6ucwsb
52,1,3,78,3407,2023-11-24,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-29,soja,126.0,47,150,70,True,6,6ucw,6ucws,6ucwsg
27,1,5,1,39,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-22,soja,119.0,47,150,70,True,6,6vzt,6vztj,6vztjw
1019,321,1,46,235,2023-11-24,soja,SEMEADURA SOJA,2024-04-16,soja,144.0,47,150,70,True,6,6vxt,6vxt9,6vxt9y
392,1,1,15,25,2023-11-24,soja,PLANTIO SOJA,2024-03-08,soja,105.0,47,150,70,True,6,6yrn,6yrn1,6yrn1x
390,1,1,11,1,2023-11-24,soja,PLANTIO SOJA,2024-04-06,soja,134.0,47,150,70,True,6,6vjd,6vjd3,6vjd3g
127,1,1,1,51,2023-11-24,soja,PLANTIO SOJA,2024-02-29,soja,97.0,47,150,70,True,6,6vq8,6vq8w,6vq8ww
390,1,1,10,1,2023-11-24,soja,PLANTIO SOJA,2024-04-04,soja,132.0,47,150,70,True,6,6vjd,6vjdd,6vjdd4
42,42,1,18,279,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-02,soja,99.0,47,150,70,True,6,6yrs,6yrsm,6yrsm6
177,42,4,107,4,2023-11-24,soja,PLANTIO DE SOJA,2024-03-27,soja,124.0,47,150,70,True,6,6yr5,6yr5m,6yr5mc
1019,401,2,77,203,2023-11-24,soja,SEMEADURA SOJA,2024-02-28,soja,96.0,47,150,70,True,6,6try,6tryp,6trypy
254,1,2,1,102,2023-11-24,soja,PLANTIO SOJA,2024-03-14,,111.0,47,150,70,True,6,6tmw,6tmwf,6tmwff
30,101,1,5,81,2023-11-24,soja,PLANTIO SOJA SEM ADUBO,2024-02-24,soja,92.0,47,150,70,True,6,6yxj,6yxj8,6yxj8u
27,1,5,1,38,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-23,soja,120.0,47,150,70,True,6,6vzt,6vztg,6vztg5
27,1,5,1,40,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-26,soja,123.0,47,150,70,True,6,6vzt,6vztg,6vztgn
182,41,1,29,4,2023-11-24,soja,PLANTIO SOJA,2024-04-05,soja,133.0,47,150,70,True,6,6vzp,6vzpf,6vzpfn
1019,321,1,46,114,2023-11-24,soja,SEMEADURA SOJA,2024-03-26,,123.0,47,150,70,True,6,6vxm,6vxms,6vxmsy
176,41,1,7,711,2023-11-24,soja,PLANTIO SOJA,2024-02-18,soja,86.0,47,150,70,True,6,6vdu,6vduc,6vduc9
239,41,1,3,45,2023-11-24,soja,PLANTIO SOJA,2024-04-08,soja,136.0,47,150,70,True,6,6y02,6y020,6y020d
254,1,2,1,101,2023-11-24,soja,PLANTIO SOJA,2024-03-13,,110.0,47,150,70,True,6,6tmw,6tmwf,6tmwfd
392,1,2,15,133,2023-11-24,soja,PLANTIO SOJA,2024-03-13,soja,110.0,47,150,70,True,6,6yrj,6yrj2,6yrj23
42,1,1,1102,83,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-10,soja,107.0,47,150,70,True,6,6yxb,6yxb2,6yxb21
390,1,1,8,2,2023-11-24,soja,PLANTIO SOJA,2024-04-05,soja,133.0,47,150,70,True,6,6vjd,6vjdd,6vjdd0
401,1,2,1,30,2023-11-24,soja,PLANTIO SOJA OLIMPO,2024-03-04,soja,101.0,47,150,70,True,6,6zmn,6zmnx,6zmnxh
401,1,2,1,31,2023-11-24,soja,PLANTIO SOJA OLIMPO,2024-03-21,soja,118.0,47,150,70,True,6,6zmn,6zmnx,6zmnx5
401,1,1,1,31,2023-11-24,soja,PLANTIO SOJA OLIMPO,2024-03-27,soja,124.0,47,150,70,True,6,6zmn,6zmnx,6zmnx5
42,1,1,1102,164,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-22,soja,119.0,47,150,70,True,6,6yrx,6yrxz,6yrxzj
360,1,1683402,871802,64,2023-11-24,soja,PLANTIO SOJA,2024-03-15,soja,112.0,47,150,70,True,6,6y24,6y241,6y241d
382,42,1,4,5,2023-11-24,soja,PLANTIO SOJA,2024-02-22,soja,90.0,47,150,70,True,6,6v5m,6v5mc,6v5mcw
177,61,3,5,51,2023-11-24,soja,PLANTIO DE SOJA,2024-03-20,soja,117.0,47,150,70,True,6,6ywb,6ywbq,6ywbqy
52,1,1,125,4658,2023-11-24,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-01,soja,129.0,47,150,70,True,6,6v1f,6v1fn,6v1fn9
1019,321,1,46,212,2023-11-24,soja,SEMEADURA SOJA,2024-03-23,soja,120.0,47,150,70,True,6,6vxt,6vxt2,6vxt2w
390,1,1,8,1,2023-11-24,soja,PLANTIO SOJA,2024-04-05,soja,133.0,47,150,70,True,6,6vjd,6vjdd,6vjdd0
52,1,1,125,4655,2023-11-24,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-31,soja,128.0,47,150,70,True,6,6v1c,6v1cy,6v1cyj
30,41,1,2,172,2023-11-24,soja,PLANTIO SOJA DISCO,2024-03-16,soja,113.0,47,150,70,True,6,6yx9,6yx95,6yx95s
390,1,2,7,3,2023-11-24,soja,PLANTIO SOJA,2024-02-26,soja,94.0,47,150,70,True,6,6uvp,6uvp6,6uvp6y
177,61,3,5,56,2023-11-24,soja,PLANTIO DE SOJA,2024-03-27,soja,124.0,47,150,70,True,6,6ywb,6ywbp,6ywbpm
27,1,2,1,8,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-15,soja,112.0,47,150,70,True,6,6vzt,6vzts,6vztsy
42,1,1,1102,166,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-18,soja,115.0,47,150,70,True,6,6yxb,6yxb2,6yxb2x
426,1,1,1,4,2023-11-24,soja,PLANTIO SOJA,2024-03-31,soja,128.0,47,150,70,True,7,7n84,7n84f,7n84f3
277,1,2,1,17,2023-11-24,soja,PLANTIO DE SOJA,2024-03-30,soja,127.0,47,150,70,True,6,6vz8,6vz86,6vz865
42,1,1,1102,99,2023-11-24,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-18,soja,115.0,47,150,70,True,6,6yx8,6yx8x,6yx8x2
260,1,2,1,8,2023-11-24,soja,PLANTIO SOJA,2024-02-14,soja,82.0,47,150,70,True,6,6tt7,6tt7w,6tt7w0
381,1,1,1,18,2023-11-24,soja,PLANTIO SOJA,2024-03-22,soja,119.0,47,150,70,True,6,6wpf,6wpf0,6wpf0u
275,41,1000,500,10,2023-11-24,soja,PLANTIO SOJA,2024-04-05,soja,133.0,47,150,70,True,6,6v5p,6v5p4,6v5p47
426,1,1,1,5,2023-11-24,soja,PLANTIO SOJA,2024-03-24,soja,121.0,47,150,70,True,7,7n84,7n84f,7n84fj
176,1,4,8,804,2023-11-24,soja,PLANTIO SOJA,2024-02-06,soja,74.0,47,150,70,True,6,6ubu,6ubux,6ubuxw
275,41,1000,500,7,2023-11-25,soja,PLANTIO SOJA,2024-04-05,soja,132.0,47,150,70,True,6,6v5p,6v5p4,6v5p4d
407,1,1,1,24,2023-11-25,milho,PLANTIO MILHO,2024-04-03,milho,130.0,47,160,80,True,7,7h0w,7h0wv,7h0wv6
275,41,1000,500,8,2023-11-25,soja,PLANTIO SOJA,2024-04-04,soja,131.0,47,150,70,True,6,6v5n,6v5nf,6v5nfx
381,1,1,1,10,2023-11-25,soja,PLANTIO SOJA,2024-02-12,soja,79.0,47,150,70,True,6,6wpf,6wpf2,6wpf20
401,1,8,1,8,2023-11-25,soja,PLANTIO SOJA OLIMPO,2024-03-07,soja,103.0,47,150,70,True,6,6zmq,6zmqb,6zmqb0
382,1,1,2,4,2023-11-25,soja,PLANTIO SOJA,2024-03-07,soja,103.0,47,150,70,True,6,6ugn,6ugn1,6ugn1c
275,41,1000,500,9,2023-11-25,soja,PLANTIO SOJA,2024-04-04,soja,131.0,47,150,70,True,6,6v5p,6v5p4,6v5p42
370,1,1,1,9,2023-11-25,soja,PLANTIO SOJA,2024-02-16,soja,83.0,47,150,70,True,6,6vng,6vngq,6vngqu
1019,301,1,10,2,2023-11-25,soja,SEMEADURA SOJA,2024-03-16,soja,112.0,47,150,70,True,6,6vxh,6vxhp,6vxhpw
327,41,3,401,3,2023-11-25,soja,PLANTIO SOJA,2024-03-26,soja,122.0,47,150,70,True,6,6yrf,6yrfs,6yrfs2
401,1,8,1,10,2023-11-25,soja,PLANTIO SOJA OLIMPO,2024-03-10,soja,106.0,47,150,70,True,6,6zmn,6zmnx,6zmnxy
30,1,1,1,12,2023-11-25,soja,PLANTIO SOJA DISCO,2024-03-25,soja,121.0,47,150,70,True,6,6yrn,6yrnu,6yrnue
52,1,2,51,488,2023-11-25,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-09,soja,136.0,47,150,70,True,6,6ucz,6ucz2,6ucz2g
382,1,1,2,5,2023-11-25,soja,PLANTIO SOJA,2024-03-14,soja,110.0,47,150,70,True,6,6ugn,6ugn4,6ugn43
239,41,1,2,29,2023-11-25,soja,PLANTIO SOJA,2024-02-25,soja,92.0,47,150,70,True,6,6y03,6y03n,6y03nh
374,1,7,7,2,2023-11-25,soja,PLANTIO E ADUBACAO SOJA,2024-03-30,soja,126.0,47,150,70,True,6,6yx7,6yx7k,6yx7ky
401,1,8,1,9,2023-11-25,soja,PLANTIO SOJA OLIMPO,2024-03-12,soja,108.0,47,150,70,True,6,6zmq,6zmq8,6zmq8n
1019,321,1,46,232,2023-11-25,soja,SEMEADURA SOJA,2024-04-16,soja,143.0,47,150,70,True,6,6vxt,6vxt9,6vxt9t
401,1,1,1,14,2023-11-25,soja,PLANTIO SOJA OLIMPO,2024-03-21,soja,117.0,47,150,70,True,6,6zmq,6zmq8,6zmq8w
379,61,4,4001,221,2023-11-25,soja,PLANTIO DE SOJA MAQ,2024-04-10,soja,137.0,47,150,70,True,6,6gk6,6gk6h,6gk6hx
379,61,4,4001,217,2023-11-25,soja,PLANTIO DE SOJA MAQ,2024-04-12,soja,139.0,47,150,70,True,6,6gk6,6gk6h,6gk6hy
52,1,1,125,4657,2023-11-25,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-04,soja,131.0,47,150,70,True,6,6v1f,6v1fn,6v1fn7
324,1,1,1,15,2023-11-25,soja,PLANTIO SOJA,2024-03-20,,116.0,47,150,70,True,6,6urt,6urt8,6urt81
401,1,1,1,9,2023-11-25,soja,PLANTIO SOJA OLIMPO,2024-03-13,soja,109.0,47,150,70,True,6,6zmq,6zmq8,6zmq8n
381,1,1,1,17,2023-11-25,soja,PLANTIO SOJA,2024-03-14,soja,110.0,47,150,70,True,6,6wpf,6wpf0,6wpf09
52,1,3,94,1400,2023-11-25,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-25,soja,121.0,47,150,70,True,6,6ucw,6ucwt,6ucwt5
52,1,3,93,1317,2023-11-25,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-06,soja,133.0,47,150,70,True,6,6ucw,6ucwu,6ucwug
52,1,3,93,1316,2023-11-25,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-11,soja,138.0,47,150,70,True,6,6ucw,6ucwu,6ucwug
52,1,3,93,1315,2023-11-25,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-01,soja,128.0,47,150,70,True,6,6ucw,6ucwu,6ucwut
240,1,1,1,26,2023-11-25,soja,PLANTIO SOJA,2024-04-04,soja,131.0,47,150,70,True,7,7nb3,7nb3m,7nb3my
239,41,1,2,32,2023-11-25,soja,PLANTIO SOJA,2024-04-15,soja,142.0,47,150,70,True,6,6y03,6y03q,6y03qs
51,1,5,12,15,2023-11-25,algodao,PLANTIO DE ALGODAO,2024-06-10,algodao,198.0,47,200,130,True,6,6vzq,6vzqh,6vzqhw
